"row ID","cluster_11","cluster_28","cluster_24","cluster_1","cluster_12","cluster_2","cluster_23","cluster_26","cluster_21","cluster_13","cluster_5","cluster_18","cluster_0","cluster_29","cluster_19","cluster_6","cluster_16","cluster_27","cluster_10","cluster_17","cluster_14","cluster_20","cluster_4","cluster_8","cluster_7","cluster_22","cluster_25","cluster_9","cluster_15","cluster_3"
"2009-07-16_06",2.019642857142857,15.605142857142857,0.45487500000000014,2.0038979591836736,6.044135593220337,0.19798529411764698,0.4319868421052631,2.7944634146341474,0.31224999999999975,0.4550729166666667,3.049574468085106,0.9817111111111112,0.4106259541984735,0.32238554216867465,0.48772941176470586,0.2628850574712643,0.4657344632768358,0.3371229946524065,0.42421311475409845,0.2788972332015813,0.6446051660516603,0.37028985507246387,0.48536752136752115,0.4649042253521127,0.6079859943977581,0.36934140435835366,0.5044736842105261,0.39922935779816504,0.5078102040816325,0.43828598848368533
"2009-07-16_07",3.931928571428571,18.163,0.5376500000000001,2.0435102040816324,6.828881355932201,0.4300588235294116,0.7488552631578945,3.8339878048780482,0.3047159090909091,0.6308750000000001,3.1908297872340423,1.0321851851851855,1.1705038167938924,0.3932891566265063,0.47822941176470585,0.38853448275862107,1.0223615819209033,0.48669518716577564,0.551553278688525,0.3667114624505934,0.9976642066420675,0.5859014492753623,0.6220512820512819,0.5474957746478871,1.055470588235293,0.49781355932203425,0.5182392344497612,0.48178669724770656,0.5734897959183669,0.5553397312859878
"2009-07-16_08",3.171,26.2785,0.7700500000000001,1.7575102040816322,9.393694915254233,1.2293823529411767,2.1273815789473667,6.695975609756098,0.5214886363636362,0.6416041666666671,3.940670212765958,1.6849925925925937,1.4018931297709938,0.5611626506024097,0.5444529411764713,0.5593735632183905,1.6032542372881358,0.8477112299465239,0.8100942622950827,0.5812648221343869,1.0621586715867166,0.8303565217391309,0.8089886039886044,0.6553380281690141,1.337599439775911,0.9692929782082315,0.6233708133971281,0.5805252293577978,0.7750816326530613,0.8058618042226486
"2009-07-16_09",2.5085,31.46407142857143,0.9337499999999997,2.2054489795918357,11.924661016949154,1.8217500000000002,4.808513157894738,11.348073170731704,2.2217159090909107,0.40228125000000003,5.127851063829783,3.2533037037037045,0.8045648854961839,0.8316084337349402,0.47467058823529423,0.49429885057471235,1.309937853107346,1.4841176470588224,1.1483811475409857,0.88105138339921,0.8374538745387451,0.8854579710144929,0.7635897435897433,0.7297718309859154,1.2107591036414576,1.2839830508474548,0.7007894736842106,0.7233944954128435,1.054340816326531,0.9307600767754319
"2009-07-16_10",1.742642857142857,36.85335714285713,0.6867249999999999,2.768551020408165,14.228745762711863,1.8407941176470592,6.148592105263156,13.472195121951222,4.872249999999999,0.4573229166666665,5.469957446808511,4.143266666666669,0.5157099236641222,1.0062530120481916,0.506264705882353,0.46715517241379295,0.8244915254237289,1.4068983957219252,1.2098770491803272,1.058498023715416,0.6793431734317348,0.9051014492753627,0.6165811965811964,0.7949549295774639,1.1768543417366941,1.1580121065375293,0.8145167464114836,0.8364885321100913,1.1476693877551025,0.854472168905949
"2009-07-16_11",0.6459999999999999,38.64089285714285,0.7530000000000001,2.436265306122449,15.165966101694911,1.6544999999999992,6.126302631578948,14.433195121951227,5.9368522727272754,0.43136458333333333,5.644595744680851,4.335125925925926,0.4682366412213741,1.0547891566265064,0.4887470588235294,0.5153333333333332,0.7458870056497182,1.2145401069518709,1.1982295081967205,1.0593359683794477,0.6261033210332106,0.8720434782608699,0.6881823361823363,0.746422535211268,1.0302801120448184,1.1693099273607748,0.8046913875598085,0.9509518348623849,1.1045387755102047,0.8218790786948175
"2009-07-16_12",0.5428571428571429,39.43039285714286,0.6731500000000001,2.302142857142856,16.168389830508467,1.6001029411764705,6.233342105263156,14.527975609756101,6.260647727272728,0.7342187500000001,6.228148936170215,4.259118518518521,0.48409923664122195,1.447150602409639,0.5176470588235299,0.47432758620689663,0.7142429378531074,1.385764705882353,1.126663934426231,1.0931185770751002,0.6280922509225094,0.7569362318840571,0.6454643874643882,0.7986788732394368,1.1168515406162467,1.1635326876513317,0.9251387559808628,1.0710389908256863,1.157167346938776,0.8172917466410754
"2009-07-16_13",0.3204285714285714,39.88760714285713,0.6518500000000002,2.0122857142857136,16.471711864406778,1.1132499999999994,5.494236842105258,14.103292682926826,5.6628409090909075,0.548125,6.341861702127659,4.17300740740741,0.43212977099236694,1.704506024096385,0.5500117647058822,0.5963103448275866,0.8886949152542374,1.480705882352941,1.138364754098362,1.1071541501976272,0.6638560885608858,0.7901072463768125,0.689823361823362,0.7881014084507041,1.1492913165266119,1.1794140435835352,1.0215191387559803,1.1761834862385332,1.412628571428572,0.8459942418426104
"2009-07-16_14",0.35271428571428576,40.884,0.59155,2.0133673469387747,16.08993220338982,0.838838235294117,5.141184210526315,14.056768292682925,5.506397727272729,0.4246458333333334,5.858691489361703,4.328155555555552,0.37793893129771006,1.477277108433735,0.4975764705882355,0.6093333333333335,0.7310112994350276,1.2297700534759364,0.9285081967213117,0.9579525691699611,0.5878745387453879,0.6733855072463761,0.6915840455840463,0.7434535211267601,1.172619047619049,1.041799031476998,0.9133062200956933,1.2049954128440372,1.3560632653061215,0.8005604606525902
"2009-07-16_15",0.276,39.37642857142858,0.733975,2.1148571428571414,15.980355932203386,0.600779411764706,5.673552631578944,13.884378048780485,5.947568181818182,0.49290625000000016,5.8642872340425525,4.550659259259257,0.4032213740458017,1.6072831325301191,0.48548823529411794,0.641155172413793,0.7298135593220335,1.1362513368983975,0.777127049180328,1.0905098814229253,0.5236199261992619,0.7425275362318841,0.6785128205128196,0.7076704225352107,1.1069859943977594,0.8704915254237292,0.9114234449760777,1.1589587155963312,1.2623571428571436,0.7361477927063342
